id_curador,id_artista,id_expo,nombre_expo,ano
c.70,a.3114,ex.162,Exposición de figuras artesanales de santos primitivos y de grabados de Henández Cruz*1971,1956
c.97,a.2129,ex.194,28 Artistas del Brasil*1975,1956
c.97,a.665,ex.194,28 Artistas del Brasil*1975,1956
c.97,a.664,ex.194,28 Artistas del Brasil*1975,1956
c.97,a.2227,ex.194,28 Artistas del Brasil*1975,1956
c.97,a.129,ex.194,28 Artistas del Brasil*1975,1956
c.97,a.1887,ex.194,28 Artistas del Brasil*1975,1956
c.97,a.1809,ex.194,28 Artistas del Brasil*1975,1956
c.97,a.69,ex.194,28 Artistas del Brasil*1975,1956
c.97,a.1500,ex.194,28 Artistas del Brasil*1975,1956
c.97,a.1299,ex.194,28 Artistas del Brasil*1975,1956
c.97,a.2418,ex.194,28 Artistas del Brasil*1975,1956
c.97,a.2428,ex.194,28 Artistas del Brasil*1975,1956
c.97,a.2440,ex.194,28 Artistas del Brasil*1975,1956
c.97,a.2421,ex.194,28 Artistas del Brasil*1975,1956
c.97,a.2455,ex.194,28 Artistas del Brasil*1975,1956
c.97,a.1182,ex.194,28 Artistas del Brasil*1975,1956
c.97,a.1037,ex.194,28 Artistas del Brasil*1975,1956
c.97,a.2489,ex.194,28 Artistas del Brasil*1975,1956
c.97,a.897,ex.194,28 Artistas del Brasil*1975,1956
c.97,a.144,ex.194,28 Artistas del Brasil*1975,1956
c.97,a.883,ex.194,28 Artistas del Brasil*1975,1956
c.97,a.253,ex.194,28 Artistas del Brasil*1975,1956
c.97,a.794,ex.194,28 Artistas del Brasil*1975,1956
c.97,a.785,ex.194,28 Artistas del Brasil*1975,1956
c.97,a.775,ex.194,28 Artistas del Brasil*1975,1956
c.97,a.2536,ex.194,28 Artistas del Brasil*1975,1956
c.97,a.744,ex.194,28 Artistas del Brasil*1975,1956
c.97,a.729,ex.194,28 Artistas del Brasil*1975,1956
c.133,a.2815,ex.196,XXV Salón Nacional de Artes Visuales*1975,1956
c.133,a.2694,ex.196,XXV Salón Nacional de Artes Visuales*1975,1956
c.133,a.5,ex.196,XXV Salón Nacional de Artes Visuales*1975,1956
c.133,a.14,ex.196,XXV Salón Nacional de Artes Visuales*1975,1956
c.133,a.9,ex.196,XXV Salón Nacional de Artes Visuales*1975,1956
c.133,a.227,ex.196,XXV Salón Nacional de Artes Visuales*1975,1956
c.133,a.849,ex.196,XXV Salón Nacional de Artes Visuales*1975,1956
c.133,a.495,ex.196,XXV Salón Nacional de Artes Visuales*1975,1956
c.42,a.2342,ex.211,Migraciones*1976,1956
c.42,a.2008,ex.211,Migraciones*1976,1956
c.42,a.903,ex.211,Migraciones*1976,1956
c.42,a.2252,ex.211,Migraciones*1976,1956
c.42,a.1797,ex.211,Migraciones*1976,1956
c.42,a.1349,ex.211,Migraciones*1976,1956
c.42,a.2136,ex.211,Migraciones*1976,1956
c.42,a.1876,ex.211,Migraciones*1976,1956
c.42,a.2027,ex.211,Migraciones*1976,1956
c.42,a.1295,ex.211,Migraciones*1976,1956
c.42,a.2060,ex.211,Migraciones*1976,1956
c.42,a.712,ex.211,Migraciones*1976,1956
c.42,a.803,ex.211,Migraciones*1976,1956
c.42,a.994,ex.211,Migraciones*1976,1956
c.42,a.761,ex.211,Migraciones*1976,1956
c.42,a.1265,ex.211,Migraciones*1976,1956
c.42,a.1028,ex.211,Migraciones*1976,1956
c.42,a.1071,ex.211,Migraciones*1976,1956
c.42,a.2325,ex.211,Migraciones*1976,1956
c.42,a.2530,ex.211,Migraciones*1976,1956
c.42,a.2371,ex.211,Migraciones*1976,1956
c.42,a.1422,ex.211,Migraciones*1976,1956
c.42,a.1649,ex.211,Migraciones*1976,1956
c.42,a.1259,ex.211,Migraciones*1976,1956
c.42,a.1469,ex.211,Migraciones*1976,1956
c.42,a.1951,ex.211,Migraciones*1976,1956
c.42,a.726,ex.211,Migraciones*1976,1956
c.145,a.2342,ex.211,Migraciones*1976,1956
c.145,a.2008,ex.211,Migraciones*1976,1956
c.145,a.903,ex.211,Migraciones*1976,1956
c.145,a.2252,ex.211,Migraciones*1976,1956
c.145,a.1797,ex.211,Migraciones*1976,1956
c.145,a.1349,ex.211,Migraciones*1976,1956
c.145,a.2136,ex.211,Migraciones*1976,1956
c.145,a.1876,ex.211,Migraciones*1976,1956
c.145,a.2027,ex.211,Migraciones*1976,1956
c.145,a.1295,ex.211,Migraciones*1976,1956
c.145,a.2060,ex.211,Migraciones*1976,1956
c.145,a.712,ex.211,Migraciones*1976,1956
c.145,a.803,ex.211,Migraciones*1976,1956
c.145,a.994,ex.211,Migraciones*1976,1956
c.145,a.761,ex.211,Migraciones*1976,1956
c.145,a.1265,ex.211,Migraciones*1976,1956
c.145,a.1028,ex.211,Migraciones*1976,1956
c.145,a.1071,ex.211,Migraciones*1976,1956
c.145,a.2325,ex.211,Migraciones*1976,1956
c.145,a.2530,ex.211,Migraciones*1976,1956
c.145,a.2371,ex.211,Migraciones*1976,1956
c.145,a.1422,ex.211,Migraciones*1976,1956
c.145,a.1649,ex.211,Migraciones*1976,1956
c.145,a.1259,ex.211,Migraciones*1976,1956
c.145,a.1469,ex.211,Migraciones*1976,1956
c.145,a.1951,ex.211,Migraciones*1976,1956
c.145,a.726,ex.211,Migraciones*1976,1956
c.58,a.2342,ex.211,Migraciones*1976,1956
c.58,a.2008,ex.211,Migraciones*1976,1956
c.58,a.903,ex.211,Migraciones*1976,1956
c.58,a.2252,ex.211,Migraciones*1976,1956
c.58,a.1797,ex.211,Migraciones*1976,1956
c.58,a.1349,ex.211,Migraciones*1976,1956
c.58,a.2136,ex.211,Migraciones*1976,1956
c.58,a.1876,ex.211,Migraciones*1976,1956
c.58,a.2027,ex.211,Migraciones*1976,1956
c.58,a.1295,ex.211,Migraciones*1976,1956
c.58,a.2060,ex.211,Migraciones*1976,1956
c.58,a.712,ex.211,Migraciones*1976,1956
c.58,a.803,ex.211,Migraciones*1976,1956
c.58,a.994,ex.211,Migraciones*1976,1956
c.58,a.761,ex.211,Migraciones*1976,1956
c.58,a.1265,ex.211,Migraciones*1976,1956
c.58,a.1028,ex.211,Migraciones*1976,1956
c.58,a.1071,ex.211,Migraciones*1976,1956
c.58,a.2325,ex.211,Migraciones*1976,1956
c.58,a.2530,ex.211,Migraciones*1976,1956
c.58,a.2371,ex.211,Migraciones*1976,1956
c.58,a.1422,ex.211,Migraciones*1976,1956
c.58,a.1649,ex.211,Migraciones*1976,1956
c.58,a.1259,ex.211,Migraciones*1976,1956
c.58,a.1469,ex.211,Migraciones*1976,1956
c.58,a.1951,ex.211,Migraciones*1976,1956
c.58,a.726,ex.211,Migraciones*1976,1956
c.143,a.2342,ex.211,Migraciones*1976,1956
c.143,a.2008,ex.211,Migraciones*1976,1956
c.143,a.903,ex.211,Migraciones*1976,1956
c.143,a.2252,ex.211,Migraciones*1976,1956
c.143,a.1797,ex.211,Migraciones*1976,1956
c.143,a.1349,ex.211,Migraciones*1976,1956
c.143,a.2136,ex.211,Migraciones*1976,1956
c.143,a.1876,ex.211,Migraciones*1976,1956
c.143,a.2027,ex.211,Migraciones*1976,1956
c.143,a.1295,ex.211,Migraciones*1976,1956
c.143,a.2060,ex.211,Migraciones*1976,1956
c.143,a.712,ex.211,Migraciones*1976,1956
c.143,a.803,ex.211,Migraciones*1976,1956
c.143,a.994,ex.211,Migraciones*1976,1956
c.143,a.761,ex.211,Migraciones*1976,1956
c.143,a.1265,ex.211,Migraciones*1976,1956
c.143,a.1028,ex.211,Migraciones*1976,1956
c.143,a.1071,ex.211,Migraciones*1976,1956
c.143,a.2325,ex.211,Migraciones*1976,1956
c.143,a.2530,ex.211,Migraciones*1976,1956
c.143,a.2371,ex.211,Migraciones*1976,1956
c.143,a.1422,ex.211,Migraciones*1976,1956
c.143,a.1649,ex.211,Migraciones*1976,1956
c.143,a.1259,ex.211,Migraciones*1976,1956
c.143,a.1469,ex.211,Migraciones*1976,1956
c.143,a.1951,ex.211,Migraciones*1976,1956
c.143,a.726,ex.211,Migraciones*1976,1956
c.2,a.2342,ex.211,Migraciones*1976,1956
c.2,a.2008,ex.211,Migraciones*1976,1956
c.2,a.903,ex.211,Migraciones*1976,1956
c.2,a.2252,ex.211,Migraciones*1976,1956
c.2,a.1797,ex.211,Migraciones*1976,1956
c.2,a.1349,ex.211,Migraciones*1976,1956
c.2,a.2136,ex.211,Migraciones*1976,1956
c.2,a.1876,ex.211,Migraciones*1976,1956
c.2,a.2027,ex.211,Migraciones*1976,1956
c.2,a.1295,ex.211,Migraciones*1976,1956
c.2,a.2060,ex.211,Migraciones*1976,1956
c.2,a.712,ex.211,Migraciones*1976,1956
c.2,a.803,ex.211,Migraciones*1976,1956
c.2,a.994,ex.211,Migraciones*1976,1956
c.2,a.761,ex.211,Migraciones*1976,1956
c.2,a.1265,ex.211,Migraciones*1976,1956
c.2,a.1028,ex.211,Migraciones*1976,1956
c.2,a.1071,ex.211,Migraciones*1976,1956
c.2,a.2325,ex.211,Migraciones*1976,1956
c.2,a.2530,ex.211,Migraciones*1976,1956
c.2,a.2371,ex.211,Migraciones*1976,1956
c.2,a.1422,ex.211,Migraciones*1976,1956
c.2,a.1649,ex.211,Migraciones*1976,1956
c.2,a.1259,ex.211,Migraciones*1976,1956
c.2,a.1469,ex.211,Migraciones*1976,1956
c.2,a.1951,ex.211,Migraciones*1976,1956
c.2,a.726,ex.211,Migraciones*1976,1956
c.125,a.2341,ex.213,20 Artistas Jóvenes Suizos*1977,1956
c.125,a.2092,ex.213,20 Artistas Jóvenes Suizos*1977,1956
c.125,a.1245,ex.213,20 Artistas Jóvenes Suizos*1977,1956
c.125,a.2028,ex.213,20 Artistas Jóvenes Suizos*1977,1956
c.125,a.1146,ex.213,20 Artistas Jóvenes Suizos*1977,1956
c.125,a.1168,ex.213,20 Artistas Jóvenes Suizos*1977,1956
c.125,a.2460,ex.213,20 Artistas Jóvenes Suizos*1977,1956
c.125,a.2784,ex.213,20 Artistas Jóvenes Suizos*1977,1956
c.125,a.315,ex.213,20 Artistas Jóvenes Suizos*1977,1956
c.125,a.1556,ex.213,20 Artistas Jóvenes Suizos*1977,1956
c.125,a.1267,ex.213,20 Artistas Jóvenes Suizos*1977,1956
c.125,a.766,ex.213,20 Artistas Jóvenes Suizos*1977,1956
c.125,a.2254,ex.213,20 Artistas Jóvenes Suizos*1977,1956
c.125,a.1169,ex.213,20 Artistas Jóvenes Suizos*1977,1956
c.125,a.1935,ex.213,20 Artistas Jóvenes Suizos*1977,1956
c.125,a.2164,ex.213,20 Artistas Jóvenes Suizos*1977,1956
c.125,a.767,ex.213,20 Artistas Jóvenes Suizos*1977,1956
c.125,a.1577,ex.213,20 Artistas Jóvenes Suizos*1977,1956
c.125,a.879,ex.213,20 Artistas Jóvenes Suizos*1977,1956
c.125,a.938,ex.213,20 Artistas Jóvenes Suizos*1977,1956
c.111,a.205,ex.215,Seis Artistas Premiados en la III Bienal de Artes Gráficas*1977,1956
c.111,a.594,ex.215,Seis Artistas Premiados en la III Bienal de Artes Gráficas*1977,1956
c.111,a.438,ex.215,Seis Artistas Premiados en la III Bienal de Artes Gráficas*1977,1956
c.111,a.53,ex.215,Seis Artistas Premiados en la III Bienal de Artes Gráficas*1977,1956
c.111,a.17,ex.215,Seis Artistas Premiados en la III Bienal de Artes Gráficas*1977,1956
c.111,a.378,ex.215,Seis Artistas Premiados en la III Bienal de Artes Gráficas*1977,1956
c.53,a.205,ex.215,Seis Artistas Premiados en la III Bienal de Artes Gráficas*1977,1956
c.53,a.594,ex.215,Seis Artistas Premiados en la III Bienal de Artes Gráficas*1977,1956
c.53,a.438,ex.215,Seis Artistas Premiados en la III Bienal de Artes Gráficas*1977,1956
c.53,a.53,ex.215,Seis Artistas Premiados en la III Bienal de Artes Gráficas*1977,1956
c.53,a.17,ex.215,Seis Artistas Premiados en la III Bienal de Artes Gráficas*1977,1956
c.53,a.378,ex.215,Seis Artistas Premiados en la III Bienal de Artes Gráficas*1977,1956
c.37,a.205,ex.215,Seis Artistas Premiados en la III Bienal de Artes Gráficas*1977,1956
c.37,a.594,ex.215,Seis Artistas Premiados en la III Bienal de Artes Gráficas*1977,1956
c.37,a.438,ex.215,Seis Artistas Premiados en la III Bienal de Artes Gráficas*1977,1956
c.37,a.53,ex.215,Seis Artistas Premiados en la III Bienal de Artes Gráficas*1977,1956
c.37,a.17,ex.215,Seis Artistas Premiados en la III Bienal de Artes Gráficas*1977,1956
c.37,a.378,ex.215,Seis Artistas Premiados en la III Bienal de Artes Gráficas*1977,1956
c.121,a.205,ex.215,Seis Artistas Premiados en la III Bienal de Artes Gráficas*1977,1956
c.121,a.594,ex.215,Seis Artistas Premiados en la III Bienal de Artes Gráficas*1977,1956
c.121,a.438,ex.215,Seis Artistas Premiados en la III Bienal de Artes Gráficas*1977,1956
c.121,a.53,ex.215,Seis Artistas Premiados en la III Bienal de Artes Gráficas*1977,1956
c.121,a.17,ex.215,Seis Artistas Premiados en la III Bienal de Artes Gráficas*1977,1956
c.121,a.378,ex.215,Seis Artistas Premiados en la III Bienal de Artes Gráficas*1977,1956
c.21,a.205,ex.215,Seis Artistas Premiados en la III Bienal de Artes Gráficas*1977,1956
c.21,a.594,ex.215,Seis Artistas Premiados en la III Bienal de Artes Gráficas*1977,1956
c.21,a.438,ex.215,Seis Artistas Premiados en la III Bienal de Artes Gráficas*1977,1956
c.21,a.53,ex.215,Seis Artistas Premiados en la III Bienal de Artes Gráficas*1977,1956
c.21,a.17,ex.215,Seis Artistas Premiados en la III Bienal de Artes Gráficas*1977,1956
c.21,a.378,ex.215,Seis Artistas Premiados en la III Bienal de Artes Gráficas*1977,1956
c.109,a.205,ex.215,Seis Artistas Premiados en la III Bienal de Artes Gráficas*1977,1956
c.109,a.594,ex.215,Seis Artistas Premiados en la III Bienal de Artes Gráficas*1977,1956
c.109,a.438,ex.215,Seis Artistas Premiados en la III Bienal de Artes Gráficas*1977,1956
c.109,a.53,ex.215,Seis Artistas Premiados en la III Bienal de Artes Gráficas*1977,1956
c.109,a.17,ex.215,Seis Artistas Premiados en la III Bienal de Artes Gráficas*1977,1956
c.109,a.378,ex.215,Seis Artistas Premiados en la III Bienal de Artes Gráficas*1977,1956
c.63,a.296,ex.223,Pintura y Escultura Colombiana de los Años 30*1978,1956
c.63,a.2357,ex.223,Pintura y Escultura Colombiana de los Años 30*1978,1956
c.63,a.278,ex.223,Pintura y Escultura Colombiana de los Años 30*1978,1956
c.63,a.2402,ex.223,Pintura y Escultura Colombiana de los Años 30*1978,1956
c.63,a.116,ex.223,Pintura y Escultura Colombiana de los Años 30*1978,1956
c.63,a.2524,ex.223,Pintura y Escultura Colombiana de los Años 30*1978,1956
c.63,a.621,ex.223,Pintura y Escultura Colombiana de los Años 30*1978,1956
c.63,a.519,ex.223,Pintura y Escultura Colombiana de los Años 30*1978,1956
c.63,a.2138,ex.223,Pintura y Escultura Colombiana de los Años 30*1978,1956
c.63,a.958,ex.223,Pintura y Escultura Colombiana de los Años 30*1978,1956
c.63,a.2512,ex.223,Pintura y Escultura Colombiana de los Años 30*1978,1956
c.63,a.151,ex.223,Pintura y Escultura Colombiana de los Años 30*1978,1956
c.135,a.91,ex.224,Grabadores Norteamericanos*1978,1956
c.135,a.83,ex.224,Grabadores Norteamericanos*1978,1956
c.135,a.240,ex.224,Grabadores Norteamericanos*1978,1956
c.135,a.1321,ex.224,Grabadores Norteamericanos*1978,1956
c.8,a.233,ex.237,Arte de los 80*1980,1956
c.8,a.1449,ex.237,Arte de los 80*1980,1956
c.8,a.677,ex.237,Arte de los 80*1980,1956
c.8,a.11,ex.237,Arte de los 80*1980,1956
c.8,a.889,ex.237,Arte de los 80*1980,1956
c.8,a.550,ex.237,Arte de los 80*1980,1956
c.8,a.962,ex.237,Arte de los 80*1980,1956
c.8,a.2408,ex.237,Arte de los 80*1980,1956
c.8,a.2121,ex.237,Arte de los 80*1980,1956
c.8,a.1813,ex.237,Arte de los 80*1980,1956
c.8,a.953,ex.237,Arte de los 80*1980,1956
c.8,a.849,ex.237,Arte de los 80*1980,1956
c.8,a.71,ex.237,Arte de los 80*1980,1956
c.8,a.1189,ex.237,Arte de los 80*1980,1956
c.8,a.1403,ex.237,Arte de los 80*1980,1956
c.8,a.753,ex.237,Arte de los 80*1980,1956
c.8,a.2084,ex.237,Arte de los 80*1980,1956
c.8,a.2347,ex.237,Arte de los 80*1980,1956
c.8,a.1012,ex.237,Arte de los 80*1980,1956
c.8,a.2280,ex.237,Arte de los 80*1980,1956
c.111,a.7,ex.240,1960–1980 Alcántara*1980,1956
c.111,a.1158,ex.262,Actitudes Plurales*1983,1956
c.111,a.1398,ex.262,Actitudes Plurales*1983,1956
c.111,a.1341,ex.262,Actitudes Plurales*1983,1956
c.111,a.216,ex.262,Actitudes Plurales*1983,1956
c.111,a.322,ex.262,Actitudes Plurales*1983,1956
c.111,a.433,ex.262,Actitudes Plurales*1983,1956
c.111,a.677,ex.262,Actitudes Plurales*1983,1956
c.111,a.2055,ex.262,Actitudes Plurales*1983,1956
c.111,a.2631,ex.262,Actitudes Plurales*1983,1956
c.111,a.642,ex.263,Geometría e Ilusión*1983,1956
c.111,a.535,ex.263,Geometría e Ilusión*1983,1956
c.111,a.111,ex.263,Geometría e Ilusión*1983,1956
c.111,a.581,ex.263,Geometría e Ilusión*1983,1956
c.111,a.199,ex.263,Geometría e Ilusión*1983,1956
c.111,a.88,ex.263,Geometría e Ilusión*1983,1956
c.111,a.32,ex.263,Geometría e Ilusión*1983,1956
c.111,a.531,ex.263,Geometría e Ilusión*1983,1956
c.111,a.368,ex.263,Geometría e Ilusión*1983,1956
c.111,a.229,ex.263,Geometría e Ilusión*1983,1956
c.111,a.1435,ex.263,Geometría e Ilusión*1983,1956
c.111,a.754,ex.263,Geometría e Ilusión*1983,1956
c.141,a.615,ex.267,Carmen Aldunate*1983,1956
c.111,a.450,ex.270,Muestra de arte gráfico mexicano de la Colección del Museo de Arte Moderno La Tertulia*1983,1956
c.111,a.557,ex.270,Muestra de arte gráfico mexicano de la Colección del Museo de Arte Moderno La Tertulia*1983,1956
c.111,a.424,ex.270,Muestra de arte gráfico mexicano de la Colección del Museo de Arte Moderno La Tertulia*1983,1956
c.111,a.226,ex.270,Muestra de arte gráfico mexicano de la Colección del Museo de Arte Moderno La Tertulia*1983,1956
c.111,a.647,ex.270,Muestra de arte gráfico mexicano de la Colección del Museo de Arte Moderno La Tertulia*1983,1956
c.111,a.320,ex.270,Muestra de arte gráfico mexicano de la Colección del Museo de Arte Moderno La Tertulia*1983,1956
c.111,a.308,ex.270,Muestra de arte gráfico mexicano de la Colección del Museo de Arte Moderno La Tertulia*1983,1956
c.111,a.541,ex.270,Muestra de arte gráfico mexicano de la Colección del Museo de Arte Moderno La Tertulia*1983,1956
c.111,a.180,ex.270,Muestra de arte gráfico mexicano de la Colección del Museo de Arte Moderno La Tertulia*1983,1956
c.111,a.287,ex.270,Muestra de arte gráfico mexicano de la Colección del Museo de Arte Moderno La Tertulia*1983,1956
c.111,a.505,ex.270,Muestra de arte gráfico mexicano de la Colección del Museo de Arte Moderno La Tertulia*1983,1956
c.111,a.398,ex.270,Muestra de arte gráfico mexicano de la Colección del Museo de Arte Moderno La Tertulia*1983,1956
c.111,a.996,ex.270,Muestra de arte gráfico mexicano de la Colección del Museo de Arte Moderno La Tertulia*1983,1956
c.111,a.551,ex.270,Muestra de arte gráfico mexicano de la Colección del Museo de Arte Moderno La Tertulia*1983,1956
c.111,a.686,ex.270,Muestra de arte gráfico mexicano de la Colección del Museo de Arte Moderno La Tertulia*1983,1956
c.111,a.367,ex.270,Muestra de arte gráfico mexicano de la Colección del Museo de Arte Moderno La Tertulia*1983,1956
c.111,a.412,ex.270,Muestra de arte gráfico mexicano de la Colección del Museo de Arte Moderno La Tertulia*1983,1956
c.111,a.799,ex.270,Muestra de arte gráfico mexicano de la Colección del Museo de Arte Moderno La Tertulia*1983,1956
c.111,a.475,ex.270,Muestra de arte gráfico mexicano de la Colección del Museo de Arte Moderno La Tertulia*1983,1956
c.111,a.490,ex.270,Muestra de arte gráfico mexicano de la Colección del Museo de Arte Moderno La Tertulia*1983,1956
c.111,a.631,ex.270,Muestra de arte gráfico mexicano de la Colección del Museo de Arte Moderno La Tertulia*1983,1956
c.111,a.572,ex.270,Muestra de arte gráfico mexicano de la Colección del Museo de Arte Moderno La Tertulia*1983,1956
c.111,a.658,ex.270,Muestra de arte gráfico mexicano de la Colección del Museo de Arte Moderno La Tertulia*1983,1956
c.111,a.64,ex.270,Muestra de arte gráfico mexicano de la Colección del Museo de Arte Moderno La Tertulia*1983,1956
c.111,a.299,ex.270,Muestra de arte gráfico mexicano de la Colección del Museo de Arte Moderno La Tertulia*1983,1956
c.111,a.247,ex.270,Muestra de arte gráfico mexicano de la Colección del Museo de Arte Moderno La Tertulia*1983,1956
c.111,a.18,ex.270,Muestra de arte gráfico mexicano de la Colección del Museo de Arte Moderno La Tertulia*1983,1956
c.111,a.207,ex.270,Muestra de arte gráfico mexicano de la Colección del Museo de Arte Moderno La Tertulia*1983,1956
c.111,a.113,ex.270,Muestra de arte gráfico mexicano de la Colección del Museo de Arte Moderno La Tertulia*1983,1956
c.111,a.85,ex.270,Muestra de arte gráfico mexicano de la Colección del Museo de Arte Moderno La Tertulia*1983,1956
c.111,a.544,ex.270,Muestra de arte gráfico mexicano de la Colección del Museo de Arte Moderno La Tertulia*1983,1956
c.111,a.545,ex.270,Muestra de arte gráfico mexicano de la Colección del Museo de Arte Moderno La Tertulia*1983,1956
c.111,a.48,ex.271,Muestra de realismo colombiano de la Colección del Museo de Arte Moderno La Tertulia*1983,1956
c.111,a.30,ex.271,Muestra de realismo colombiano de la Colección del Museo de Arte Moderno La Tertulia*1983,1956
c.111,a.22,ex.271,Muestra de realismo colombiano de la Colección del Museo de Arte Moderno La Tertulia*1983,1956
c.111,a.47,ex.271,Muestra de realismo colombiano de la Colección del Museo de Arte Moderno La Tertulia*1983,1956
c.111,a.227,ex.271,Muestra de realismo colombiano de la Colección del Museo de Arte Moderno La Tertulia*1983,1956
c.111,a.95,ex.271,Muestra de realismo colombiano de la Colección del Museo de Arte Moderno La Tertulia*1983,1956
c.111,a.123,ex.271,Muestra de realismo colombiano de la Colección del Museo de Arte Moderno La Tertulia*1983,1956
c.111,a.14,ex.271,Muestra de realismo colombiano de la Colección del Museo de Arte Moderno La Tertulia*1983,1956
c.111,a.137,ex.271,Muestra de realismo colombiano de la Colección del Museo de Arte Moderno La Tertulia*1983,1956
c.111,a.477,ex.271,Muestra de realismo colombiano de la Colección del Museo de Arte Moderno La Tertulia*1983,1956
c.111,a.43,ex.271,Muestra de realismo colombiano de la Colección del Museo de Arte Moderno La Tertulia*1983,1956
c.111,a.382,ex.271,Muestra de realismo colombiano de la Colección del Museo de Arte Moderno La Tertulia*1983,1956
c.111,a.3114,ex.272,Muestra de arte colombiano de la Colección del Museo de Arte Moderno La Tertulia 1983*1983,1957
c.111,a.13,ex.273,Dibujos de Ficciones*1983,1957
c.111,a.239,ex.282,Muestra de arte gráfico norte-americano de la Colección del Museo de Arte Moderno La Tertulia 1984*1984,1957
c.111,a.273,ex.282,Muestra de arte gráfico norte-americano de la Colección del Museo de Arte Moderno La Tertulia 1984*1984,1957
c.111,a.1786,ex.282,Muestra de arte gráfico norte-americano de la Colección del Museo de Arte Moderno La Tertulia 1984*1984,1957
c.111,a.275,ex.282,Muestra de arte gráfico norte-americano de la Colección del Museo de Arte Moderno La Tertulia 1984*1984,1957
c.111,a.294,ex.282,Muestra de arte gráfico norte-americano de la Colección del Museo de Arte Moderno La Tertulia 1984*1984,1957
c.111,a.290,ex.282,Muestra de arte gráfico norte-americano de la Colección del Museo de Arte Moderno La Tertulia 1984*1984,1957
c.111,a.109,ex.282,Muestra de arte gráfico norte-americano de la Colección del Museo de Arte Moderno La Tertulia 1984*1984,1957
c.111,a.502,ex.282,Muestra de arte gráfico norte-americano de la Colección del Museo de Arte Moderno La Tertulia 1984*1984,1957
c.111,a.3083,ex.282,Muestra de arte gráfico norte-americano de la Colección del Museo de Arte Moderno La Tertulia 1984*1984,1957
c.111,a.366,ex.282,Muestra de arte gráfico norte-americano de la Colección del Museo de Arte Moderno La Tertulia 1984*1984,1957
c.111,a.42,ex.282,Muestra de arte gráfico norte-americano de la Colección del Museo de Arte Moderno La Tertulia 1984*1984,1957
c.111,a.594,ex.282,Muestra de arte gráfico norte-americano de la Colección del Museo de Arte Moderno La Tertulia 1984*1984,1957
c.111,a.611,ex.282,Muestra de arte gráfico norte-americano de la Colección del Museo de Arte Moderno La Tertulia 1984*1984,1957
c.111,a.669,ex.282,Muestra de arte gráfico norte-americano de la Colección del Museo de Arte Moderno La Tertulia 1984*1984,1957
c.111,a.291,ex.282,Muestra de arte gráfico norte-americano de la Colección del Museo de Arte Moderno La Tertulia 1984*1984,1957
c.111,a.473,ex.282,Muestra de arte gráfico norte-americano de la Colección del Museo de Arte Moderno La Tertulia 1984*1984,1957
c.111,a.289,ex.282,Muestra de arte gráfico norte-americano de la Colección del Museo de Arte Moderno La Tertulia 1984*1984,1957
c.111,a.469,ex.282,Muestra de arte gráfico norte-americano de la Colección del Museo de Arte Moderno La Tertulia 1984*1984,1957
c.111,a.684,ex.282,Muestra de arte gráfico norte-americano de la Colección del Museo de Arte Moderno La Tertulia 1984*1984,1957
c.111,a.83,ex.282,Muestra de arte gráfico norte-americano de la Colección del Museo de Arte Moderno La Tertulia 1984*1984,1957
c.111,a.426,ex.282,Muestra de arte gráfico norte-americano de la Colección del Museo de Arte Moderno La Tertulia 1984*1984,1957
c.111,a.501,ex.282,Muestra de arte gráfico norte-americano de la Colección del Museo de Arte Moderno La Tertulia 1984*1984,1957
c.111,a.240,ex.282,Muestra de arte gráfico norte-americano de la Colección del Museo de Arte Moderno La Tertulia 1984*1984,1957
c.111,a.225,ex.282,Muestra de arte gráfico norte-americano de la Colección del Museo de Arte Moderno La Tertulia 1984*1984,1957
c.111,a.355,ex.282,Muestra de arte gráfico norte-americano de la Colección del Museo de Arte Moderno La Tertulia 1984*1984,1957
c.111,a.185,ex.282,Muestra de arte gráfico norte-americano de la Colección del Museo de Arte Moderno La Tertulia 1984*1984,1957
c.111,a.91,ex.282,Muestra de arte gráfico norte-americano de la Colección del Museo de Arte Moderno La Tertulia 1984*1984,1957
c.111,a.428,ex.282,Muestra de arte gráfico norte-americano de la Colección del Museo de Arte Moderno La Tertulia 1984*1984,1957
c.111,a.57,ex.282,Muestra de arte gráfico norte-americano de la Colección del Museo de Arte Moderno La Tertulia 1984*1984,1957
c.111,a.252,ex.282,Muestra de arte gráfico norte-americano de la Colección del Museo de Arte Moderno La Tertulia 1984*1984,1957
c.111,a.537,ex.282,Muestra de arte gráfico norte-americano de la Colección del Museo de Arte Moderno La Tertulia 1984*1984,1957
c.111,a.607,ex.282,Muestra de arte gráfico norte-americano de la Colección del Museo de Arte Moderno La Tertulia 1984*1984,1957
c.111,a.579,ex.282,Muestra de arte gráfico norte-americano de la Colección del Museo de Arte Moderno La Tertulia 1984*1984,1957
c.111,a.371,ex.282,Muestra de arte gráfico norte-americano de la Colección del Museo de Arte Moderno La Tertulia 1984*1984,1957
c.111,a.567,ex.282,Muestra de arte gráfico norte-americano de la Colección del Museo de Arte Moderno La Tertulia 1984*1984,1957
c.111,a.291,ex.282,Muestra de arte gráfico norte-americano de la Colección del Museo de Arte Moderno La Tertulia 1984*1984,1957
c.111,a.238,ex.282,Muestra de arte gráfico norte-americano de la Colección del Museo de Arte Moderno La Tertulia 1984*1984,1957
c.111,a.109,ex.282,Muestra de arte gráfico norte-americano de la Colección del Museo de Arte Moderno La Tertulia 1984*1984,1957
