id_nodo,nombre_nodo,ano_apa,subclass,attr,class_nodo
o.3433,"Mercado de bazurto, cartagena, 1.950*Hernando Tejada*1989",1989,bidimensional,Hernando Tejada,obra
o.2402,Metamorfosis de Antonio morales en san Jorge a la luz de luna*David Manzur*1987,1987,bidimensional,David Manzur,obra
o.3014,Homenaje a una flor herida*David Manzur*1978,1978,bidimensional,David Manzur,obra
o.3158,La doncella y el ángel*David Manzur*1985,1985,bidimensional,David Manzur,obra
o.3164,El sueño del señor notario*David Manzur*1985,1985,bidimensional,David Manzur,obra
o.3264,El sueño del señor notario*David Manzur*1985,1985,bidimensional,David Manzur,obra
o.3354,El sueño del notario*David Manzur*1985,1985,bidimensional,David Manzur,obra
o.3373,Transverberación*David Manzur*1989,1989,bidimensional,David Manzur,obra
o.3471,Transverberación*David Manzur*1989,1989,bidimensional,David Manzur,obra
o.3909,Formas y tensiones*David Manzur*1970,1970,bidimensional,David Manzur,obra
o.3910,Dos espacios en equilibrio*David Manzur*1969,1969,bidimensional,David Manzur,obra
o.2480,Paisaje urbano #122 piscina*Daniel Zelaya*1989,1989,bidimensional,Daniel Zelaya,obra
o.2633,Requiem para edgar allan poe*Daniel Zelaya*,n/a,bidimensional,Daniel Zelaya,obra
o.2634,Autorretrato*Daniel Zelaya*,n/a,bidimensional,Daniel Zelaya,obra
o.2635,Noche de brujas*Daniel Zelaya*,n/a,bidimensional,Daniel Zelaya,obra
o.2645,Propuesta para identi-kit*Daniel Zelaya*1973,1973,bidimensional,Daniel Zelaya,obra
o.3406,La insoportable levedad del ser*Daniel Zelaya*1989,1989,bidimensional,Daniel Zelaya,obra
o.3459,El gran salto*Daniel Zelaya*1989,1989,bidimensional,Daniel Zelaya,obra
o.3465,El gran salto iii*Daniel Zelaya*1989,1989,bidimensional,Daniel Zelaya,obra
o.3514,Espacio limitado*Daniel Zelaya*1984,1984,bidimensional,Daniel Zelaya,obra
o.3026,La doce*Umberto Giangrandi*1979,1979,bidimensional,Umberto Giangrandi,obra
o.3034,La doce*Umberto Giangrandi*1979,1979,bidimensional,Umberto Giangrandi,obra
o.3200,Afirmación de la inmensidad*Umberto Giangrandi*1984,1984,bidimensional,Umberto Giangrandi,obra
o.3353,Serie América latina*Umberto Giangrandi*1971,1971,bidimensional,Umberto Giangrandi,obra
o.3356,Ritos y mitos*Umberto Giangrandi*1987,1987,bidimensional,Umberto Giangrandi,obra
o.3357,Ventana*Umberto Giangrandi*1973,1973,bidimensional,Umberto Giangrandi,obra
o.3364,Sin título*Umberto Giangrandi*1989,1989,bidimensional,Umberto Giangrandi,obra
o.3378,Ritos y mitos*Umberto Giangrandi*1987,1987,bidimensional,Umberto Giangrandi,obra
o.2211,"Curva 25 mph, nueva york*Rafael Moure*1968",1968,bidimensional,Rafael Moure,obra
o.2212,Torso*Rafael Moure*1969,1969,bidimensional,Rafael Moure,obra
o.2213,Camposanto no. 2*Rafael Moure*1974,1974,bidimensional,Rafael Moure,obra
o.2214,"Paisaje de otoño, nueva york*Rafael Moure*1978",1978,bidimensional,Rafael Moure,obra
o.2218,Escalera de Guanajuato*Rafael Moure*1969,1969,bidimensional,Rafael Moure,obra
o.2219,Camposanto no. 1*Rafael Moure*1974,1974,bidimensional,Rafael Moure,obra
o.2220,"Dama vieja, nueva york*Rafael Moure*1970",1970,bidimensional,Rafael Moure,obra
o.2223,Retrato de Hernán Díaz*Rafael Moure*1968,1968,bidimensional,Rafael Moure,obra
o.2647,Cronica de soledad*Pablo Obelar*1973,1973,bidimensional,Pablo Obelar,obra
o.2846,El hombre de la cabeza de plata*Pablo Obelar*1977,1977,bidimensional,Pablo Obelar,obra
o.2882,Cronologia de respetables*Pablo Obelar*1977,1977,bidimensional,Pablo Obelar,obra
o.3113,El día que me quieras*Pablo Obelar*1983,1983,bidimensional,Pablo Obelar,obra
o.3349,De madrugada*Pablo Obelar*1989,1989,bidimensional,Pablo Obelar,obra
o.3367,De media noche*Pablo Obelar*1989,1989,bidimensional,Pablo Obelar,obra
o.3399,De este lado*Pablo Obelar*1989,1989,bidimensional,Pablo Obelar,obra
o.3456,Sin título*Pablo Obelar*1989,1989,bidimensional,Pablo Obelar,obra
o.2154,El dibujo*Liliana Porter*1980,1980,bidimensional,Liliana Porter,obra
o.2406,Labyrinth*Liliana Porter*1987,1987,bidimensional,Liliana Porter,obra
o.2558,Afiche para el movimiento por la paz en U.S.A.*Liliana Porter*1971,1971,bidimensional,Liliana Porter,obra
o.3216,Rotura*Liliana Porter*1972,1972,bidimensional,Liliana Porter,obra
o.3269,The blue boat*Liliana Porter*1983,1983,bidimensional,Liliana Porter,obra
o.3434,Alicia v*Liliana Porter*1991,1991,bidimensional,Liliana Porter,obra
o.3923,FIN DE VIAJE  sobre madera*Liliana Porter*1983,1983,bidimensional,Liliana Porter,obra
o.3939,La mesa*Liliana Porter*1977,1977,bidimensional,Liliana Porter,obra
o.3020,Selva*Antonio Barrera*1980,1980,bidimensional,Antonio Barrera,obra
o.3021,Amanecer*Antonio Barrera*,n/a,bidimensional,Antonio Barrera,obra
o.3022,Los andes*Antonio Barrera*1980,1980,bidimensional,Antonio Barrera,obra
o.3023,Selva tropical*Antonio Barrera*1980,1980,bidimensional,Antonio Barrera,obra
o.3024,Amazonas*Antonio Barrera*1980,1980,bidimensional,Antonio Barrera,obra
o.3025,El mar*Antonio Barrera*1980,1980,bidimensional,Antonio Barrera,obra
o.3942,Paisaje*Antonio Barrera*1978,1978,bidimensional,Antonio Barrera,obra
o.2317,Fisicromia no. 806*Carlos Cruz-Diez*1975,1975,tridimensional,Carlos Cruz-Diez,obra
o.2667,Cromointerferencia*Carlos Cruz-Diez*1973,1973,bidimensional,Carlos Cruz-Diez,obra
o.3095,Sin título*Carlos Cruz-Diez*1974,1974,bidimensional,Carlos Cruz-Diez,obra
o.3552,Sin título*Carlos Cruz-Diez*1982,1982,bidimensional,Carlos Cruz-Diez,obra
o.3553,Sin título*Carlos Cruz-Diez*1971,1971,bidimensional,Carlos Cruz-Diez,obra
o.3554,Sin título*Carlos Cruz-Diez*1980,1980,bidimensional,Carlos Cruz-Diez,obra
o.3555,Sin título*Carlos Cruz-Diez*1981,1981,bidimensional,Carlos Cruz-Diez,obra
o.2839,Composición*Wifredo Lam*1961,1961,bidimensional,Wifredo Lam,obra
o.3083,Ochosi*Wifredo Lam*1980,1980,bidimensional,Wifredo Lam,obra
o.3084,Sin título*Wifredo Lam*1978,1978,bidimensional,Wifredo Lam,obra
o.3085,Sin título*Wifredo Lam*1981,1981,bidimensional,Wifredo Lam,obra
o.3093,Sin título*Wifredo Lam*1974,1974,bidimensional,Wifredo Lam,obra
o.3116,Sin título*Wifredo Lam*1982,1982,bidimensional,Wifredo Lam,obra
o.2471,Sin título*Paul-Armand Gette*2001,2001,bidimensional,Paul-Armand Gette,obra
o.2473,Sin título*Paul-Armand Gette*2001,2001,bidimensional,Paul-Armand Gette,obra
o.2474,Sin título*Paul-Armand Gette*2001,2001,bidimensional,Paul-Armand Gette,obra
o.2475,Sin título*Paul-Armand Gette*2001,2001,bidimensional,Paul-Armand Gette,obra
o.2481,Sin título*Paul-Armand Gette*2001,2001,bidimensional,Paul-Armand Gette,obra
o.2162,Signo ronda*Manuel Hernández*1981,1981,bidimensional,Manuel Hernández,obra
o.3177,Signo centro*Manuel Hernández*1978,1978,bidimensional,Manuel Hernández,obra
o.3533,Signo azul cenizo*Manuel Hernández*1999,1999,bidimensional,Manuel Hernández,obra
o.3933,Signo emergente*Manuel Hernández*1977,1977,bidimensional,Manuel Hernández,obra
o.3966,Signo-inclinado*Manuel Hernández*1983,1983,bidimensional,Manuel Hernández,obra
o.2250,TB DIARY-JUNE 20/33-Empecé a sudar debido al calor*Linda Troeller*1989,1989,bidimensional,Linda Troeller,obra
o.2251,AIDS DIARY.Abril 3/84.Soy una peinadora y como no*Linda Troeller*1989,1989,bidimensional,Linda Troeller,obra
o.2252,AIDS DIARY.Agosto 10/84.Mi hijo ha perdido la fuer*Linda Troeller*1989,1989,bidimensional,Linda Troeller,obra
o.2253,AIDS DIARY.Sept.5/84.Mi hijo no vino a la boda de*Linda Troeller*1989,1989,bidimensional,Linda Troeller,obra
o.2254,TB DIARY.Mayo 28/37.Nunca me gustó estar marcada*Linda Troeller*1989,1989,bidimensional,Linda Troeller,obra
o.2255,"Tb diary.-marzo 24/34.mi pecho se vacía..,mi pecho*Linda Troeller*1989",1989,bidimensional,Linda Troeller,obra
o.2192,Homenaje a los 30 a;os del mam la tertulia*Emilio Sánchez*1986,1986,bidimensional,Emilio Sánchez,obra
o.2543,Casa de playa*Emilio Sánchez*1969,1969,bidimensional,Emilio Sánchez,obra
o.2841,La casita de gloria*Emilio Sánchez*1977,1977,bidimensional,Emilio Sánchez,obra
o.3217,La panaderia*Emilio Sánchez*,n/a,bidimensional,Emilio Sánchez,obra
o.3944,Una casita al sol*Emilio Sánchez*1969,1969,bidimensional,Emilio Sánchez,obra
o.2189,El unicornio*Eduardo Ramírez Villamizar*1948,1948,bidimensional,Eduardo Ramírez Villamizar,obra
o.2301,Construccion casi simetrica*Eduardo Ramírez Villamizar*1968,1968,tridimensional,Eduardo Ramírez Villamizar,obra
o.2313,Caja con cuatro modulos*Eduardo Ramírez Villamizar*1971,1971,tridimensional,Eduardo Ramírez Villamizar,obra
o.2330,Columna flor*Eduardo Ramírez Villamizar*1982,1982,tridimensional,Eduardo Ramírez Villamizar,obra
o.3157,Sin título*Eduardo Ramírez Villamizar*1979,1979,bidimensional,Eduardo Ramírez Villamizar,obra
o.3540,Sin título*Eduardo Ramírez Villamizar*1999,1999,bidimensional,Eduardo Ramírez Villamizar,obra
o.2178,Sin título*Carlos Rojas*1983,1983,bidimensional,Carlos Rojas,obra
o.2193,Sin título*Carlos Rojas*1983,1983,bidimensional,Carlos Rojas,obra
o.2315,Espacio de transicion*Carlos Rojas*1974,1974,tridimensional,Carlos Rojas,obra
o.2353,Sin título*Carlos Rojas*,n/a,tridimensional,Carlos Rojas,obra
o.2745,Horizontes transparentes*Carlos Rojas*1975,1975,bidimensional,Carlos Rojas,obra
o.3900,Ingeniería de la vision*Carlos Rojas*1969,1969,bidimensional,Carlos Rojas,obra
o.2106,Cóndor*Alejandro Obregón*1958,1958,bidimensional,Alejandro Obregón,obra
o.3015,El cóndor*Alejandro Obregón*1979,1979,bidimensional,Alejandro Obregón,obra
o.3163,Cóndor ciego*Alejandro Obregón*1978,1978,bidimensional,Alejandro Obregón,obra
o.3182,Pelea de perros*Alejandro Obregón*1979,1979,bidimensional,Alejandro Obregón,obra
o.3205,Sin título*Alejandro Obregón*1982,1982,bidimensional,Alejandro Obregón,obra
o.3914,"Huesos de mis bestias, la barracuda*Alejandro Obregón*1966",1966,bidimensional,Alejandro Obregón,obra
o.2502,Morning with judd*Peter Milton*1968,1968,bidimensional,Peter Milton,obra
o.2503,Return*Peter Milton*1969,1969,bidimensional,Peter Milton,obra
o.2504,"De la serie: THE JOLLY CORNER SUITE, III:1*Peter Milton*1971",1971,bidimensional,Peter Milton,obra
o.2853,Passage III*Peter Milton*1972,1972,bidimensional,Peter Milton,obra
o.3545,"Parade, IIstage*Peter Milton*1967",1967,bidimensional,Peter Milton,obra
o.2165,Fenomeno -triptico-*Miguel Ángel Rojas*1981,1981,bidimensional,Miguel Ángel Rojas,obra
o.2166,Fenomeno -triptico-*Miguel Ángel Rojas*1981,1981,bidimensional,Miguel Ángel Rojas,obra
o.2167,Fenomeno -triptico-*Miguel Ángel Rojas*1981,1981,bidimensional,Miguel Ángel Rojas,obra
o.2651,Blue jeans*Miguel Ángel Rojas*1973,1973,bidimensional,Miguel Ángel Rojas,obra
o.4010,Relatos*Miguel Ángel Rojas*1993,1993,bidimensional,Miguel Ángel Rojas,obra
o.2306,Recuerdos de un antepasado -tía catalina-*María Thereza Negreiros*1969,1969,bidimensional,María Thereza Negreiros,obra
o.3215,Serie amazónica: las quemas*María Thereza Negreiros*1984,1984,bidimensional,María Thereza Negreiros,obra
o.3913,BATALLA DE HIERRO Y DE HOMBRE (zo fijado en madera*María Thereza Negreiros*1965,1965,bidimensional,María Thereza Negreiros,obra
o.3947,Serie amazonica: selva No. 2*María Thereza Negreiros*1980,1980,bidimensional,María Thereza Negreiros,obra
o.4023,Serie amazonia: incendio. Gran ofrenda ii*María Thereza Negreiros*1996,1996,bidimensional,María Thereza Negreiros,obra
o.2632,Línea arbitraria*Luis Camnitzer*1968,1968,bidimensional,Luis Camnitzer,obra
o.2900,Camilo torres*Luis Camnitzer*1970,1970,bidimensional,Luis Camnitzer,obra
o.2901,Tercera página para camilo torres*Luis Camnitzer*1973,1973,bidimensional,Luis Camnitzer,obra
o.2902,Página para camilo torres*Luis Camnitzer*1971,1971,bidimensional,Luis Camnitzer,obra
o.3141,Se contentaba con arañar la superficie de las cosas*Luis Camnitzer*1983,1983,bidimensional,Luis Camnitzer,obra
o.2161,Paso de danza inconcluso*Leonel Góngora*1980,1980,bidimensional,Leonel Góngora,obra
o.2464,Boceto para Menú*Leonel Góngora*1982,1982,bidimensional,Leonel Góngora,obra
o.2561,De la transformacion de sanson y dalila en judith*Leonel Góngora*1970,1970,bidimensional,Leonel Góngora,obra
o.3372,Sin título*Leonel Góngora*1989,1989,bidimensional,Leonel Góngora,obra
o.3951,Miss prim*Leonel Góngora*1982,1982,bidimensional,Leonel Góngora,obra
o.2412,Sin título*Gregorio Cuartas*1969,1969,bidimensional,Gregorio Cuartas,obra
o.2415,Sin título*Gregorio Cuartas*1962,1962,bidimensional,Gregorio Cuartas,obra
o.3195,Sin título*Gregorio Cuartas*,n/a,bidimensional,Gregorio Cuartas,obra
o.3934,Naturaleza muerta con melon*Gregorio Cuartas*1974,1974,bidimensional,Gregorio Cuartas,obra
o.2116,Composición # 7*Ever Astudillo*1972,1972,bidimensional,Ever Astudillo,obra
o.2129,De la Serie: LUGARES*Ever Astudillo*1976,1976,bidimensional,Ever Astudillo,obra
o.2143,De la Serie: DE LA NOCHE*Ever Astudillo*1979,1979,bidimensional,Ever Astudillo,obra
o.2686,Interior-exterior*Ever Astudillo*1974,1974,bidimensional,Ever Astudillo,obra
o.3156,Serie: de la calle  -2 copias-*Ever Astudillo*1982,1982,bidimensional,Ever Astudillo,obra
o.2171,Ver y ser visto*Eugenio Dittborn*1978,1978,bidimensional,Eugenio Dittborn,obra
o.2172,No ver y no ser visto*Eugenio Dittborn*1978,1978,bidimensional,Eugenio Dittborn,obra
o.2642,Pieta iii*Eugenio Dittborn*1978,1978,bidimensional,Eugenio Dittborn,obra
o.3274,Mudos*Eugenio Dittborn*1980,1980,bidimensional,Eugenio Dittborn,obra
o.3307,Reinas*Eugenio Dittborn*1981,1981,bidimensional,Eugenio Dittborn,obra
o.3342,25 cabezas*Diego Arango*1988,1988,bidimensional,Diego Arango,obra
o.3517,El jaguar*Diego Arango*1986,1986,bidimensional,Diego Arango,obra
o.3518,El ángel*Diego Arango*1986,1986,bidimensional,Diego Arango,obra
o.3519,Pequeño jaguar*Diego Arango*1986,1986,bidimensional,Diego Arango,obra
o.3965,Casa ocupada*Diego Arango*1985,1985,bidimensional,Diego Arango,obra
o.3238,Sin título*Víctor Laignelet*1986,1986,bidimensional,Víctor Laignelet,obra
o.3323,Puntos de vista*Víctor Laignelet*1988,1988,bidimensional,Víctor Laignelet,obra
o.3381,Virgini pariturae I*Víctor Laignelet*1989,1989,bidimensional,Víctor Laignelet,obra
o.3989,Purga tenebras*Víctor Laignelet*1989,1989,bidimensional,Víctor Laignelet,obra
o.2242,Serie: TODO ENCUADRADO #5*Sylvia Patiño*1987,1987,bidimensional,Sylvia Patiño,obra
o.3394,Vial 1*Sylvia Patiño*1990,1990,bidimensional,Sylvia Patiño,obra
o.3395,Sueño concreto*Sylvia Patiño*1990,1990,bidimensional,Sylvia Patiño,obra
o.3436,La mirada revelada i*Sylvia Patiño*1996,1996,bidimensional,Sylvia Patiño,obra
o.2765,Prisma -díptico-*Susy Iglicki*1975,1975,bidimensional,Susy Iglicki,obra
o.2831,Perspectiva para un abrazo*Susy Iglicki*1976,1976,bidimensional,Susy Iglicki,obra
o.2844,Sin título*Susy Iglicki*1977,1977,bidimensional,Susy Iglicki,obra
o.3221,Metáfora del silencio*Susy Iglicki*1986,1986,bidimensional,Susy Iglicki,obra
o.2170,El espión*Sergio Camporeale*1982,1982,bidimensional,Sergio Camporeale,obra
o.2646,Documento para una historia cotidiana*Sergio Camporeale*1973,1973,bidimensional,Sergio Camporeale,obra
o.2719,Los sueños de la memoria*Sergio Camporeale*1975,1975,bidimensional,Sergio Camporeale,obra
o.2898,Monument mecanique*Sergio Camporeale*1977,1977,bidimensional,Sergio Camporeale,obra
o.2130,Remorir i*Roser Bru*1975,1975,bidimensional,Roser Bru,obra
o.2604,Desquiciados*Roser Bru*1968,1968,bidimensional,Roser Bru,obra
o.2692,Personaje*Roser Bru*1974,1974,bidimensional,Roser Bru,obra
o.3956,Díptico de Kafka y milena*Roser Bru*1980,1980,bidimensional,Roser Bru,obra
o.2108,Ciclope*Rodolfo Abularach*1969,1969,bidimensional,Rodolfo Abularach,obra
o.2109,Sin título*Rodolfo Abularach*1971,1971,bidimensional,Rodolfo Abularach,obra
o.2834,Agorero*Rodolfo Abularach*1976,1976,bidimensional,Rodolfo Abularach,obra
o.3903,Eros*Rodolfo Abularach*1974,1974,bidimensional,Rodolfo Abularach,obra
o.2621,Seamster of Venus —Homenaje a Burroughs—*Robert Nelson*1970,1970,bidimensional,Robert Nelson,obra
o.2622,SARKS -hommage a Burroughs-*Robert Nelson*1970,1970,bidimensional,Robert Nelson,obra
o.2623,"Hommage  to burroughs, flight series*Robert Nelson*1970",1970,bidimensional,Robert Nelson,obra
o.2630,Mobile 1864*Robert Nelson*1964,1964,bidimensional,Robert Nelson,obra
o.2136,De la Serie de las: FLORAS*René Portocarrero*1975,1975,bidimensional,René Portocarrero,obra
o.3088,De la Serie: CARNAVAL*René Portocarrero*1978,1978,bidimensional,René Portocarrero,obra
o.3089,De la Serie: CARNAVAL*René Portocarrero*1980,1980,bidimensional,René Portocarrero,obra
o.3090,De la Serie: FLORA*René Portocarrero*1982,1982,bidimensional,René Portocarrero,obra
o.2239,Retrato de maripaz jaramillo*Mercedes Sebastián*1986,1986,bidimensional,Mercedes Sebastián,obra
o.2241,Los siete cubiertos*Mercedes Sebastián*1987,1987,bidimensional,Mercedes Sebastián,obra
o.3324,Aperos*Mercedes Sebastián*1987,1987,bidimensional,Mercedes Sebastián,obra
o.3337,El ovillo*Mercedes Sebastián*1988,1988,bidimensional,Mercedes Sebastián,obra
o.3150,Sin título*María Cristina Cortés*1984,1984,bidimensional,María Cristina Cortés,obra
o.3371,Sin título*María Cristina Cortés*1989,1989,bidimensional,María Cristina Cortés,obra
o.3464,*María Cristina Cortés*,n/a,bidimensional,María Cristina Cortés,obra
o.3964,"De la serie: Los Animales, Sin título*María Cristina Cortés*1986",1986,bidimensional,María Cristina Cortés,obra
o.2800,Del portafolio: cuatro temas*León Alcántara*1973,1973,bidimensional,León Alcántara,obra
o.2801,Del portafolio: cuatro temas*León Alcántara*1973,1973,bidimensional,León Alcántara,obra
o.2802,Del portafolio: cuatro temas*León Alcántara*1973,1973,bidimensional,León Alcántara,obra
o.2803,Del portafolio: cuatro temas*León Alcántara*1973,1973,bidimensional,León Alcántara,obra
o.2744,Mandala mano poderosa*Juan Camilo Uribe*1975,1975,bidimensional,Juan Camilo Uribe,obra
o.3018,La nueva imagen de colombia*Juan Camilo Uribe*1979,1979,bidimensional,Juan Camilo Uribe,obra
o.3416,Sin título*Juan Camilo Uribe*1989,1989,bidimensional,Juan Camilo Uribe,obra
o.3958,Homenaje al año internacional del niño*Juan Camilo Uribe*1980,1980,bidimensional,Juan Camilo Uribe,obra
o.2011,Viexpo*Juan Bernal Ponce*1972,1972,bidimensional,Juan Bernal Ponce,obra
o.2012,Viexpo*Juan Bernal Ponce*1972,1972,bidimensional,Juan Bernal Ponce,obra
o.2013,Viexpo*Juan Bernal Ponce*1972,1972,bidimensional,Juan Bernal Ponce,obra
o.2786,Sin título*José Guadalupe Posada*1910,1910,bidimensional,José Guadalupe Posada,obra
o.2787,Sin título*José Guadalupe Posada*1910,1910,bidimensional,José Guadalupe Posada,obra
o.2788,Sin título*José Guadalupe Posada*1910,1910,bidimensional,José Guadalupe Posada,obra
o.2789,Sin título*José Guadalupe Posada*1910,1910,bidimensional,José Guadalupe Posada,obra
o.2479,*José Gamarra*1986,1986,bidimensional,José Gamarra,obra
o.2828,La fuerza del caballo*José Gamarra*1976,1976,bidimensional,José Gamarra,obra
o.2477,The 23 letters*Jonier Marín*1986,1986,bidimensional,Jonier Marín,obra
o.3907,Amazonia i*Jonier Marín*1981,1981,bidimensional,Jonier Marín,obra
o.3999,Signos de interrogación*Jonier Marín*1989,1989,bidimensional,Jonier Marín,obra
o.2320,Sin título*John Castles*1977,1977,tridimensional,John Castles,obra
o.2507,Doble imagen*John Castles*1983,1983,bidimensional,John Castles,obra
o.2960,Sin título*John Castles*1979,1979,bidimensional,John Castles,obra
o.2961,Sin título*John Castles*1979,1979,bidimensional,John Castles,obra
o.3901,Sin título*Jan Bartelsman*1960,1960,bidimensional,Jan Bartelsman,obra
o.3902,Sin título*Jan Bartelsman*1969,1969,bidimensional,Jan Bartelsman,obra
o.3954,San Andrés islas*Jan Bartelsman*1973,1973,bidimensional,Jan Bartelsman,obra
o.4027,Sin título*Jan Bartelsman*1983,1983,bidimensional,Jan Bartelsman,obra
o.2564,Formacao do nao apatico*Iazid Thame*1971,1971,bidimensional,Iazid Thame,obra
o.2842,Sin título*Iazid Thame*1977,1977,bidimensional,Iazid Thame,obra
o.2849,Sin título*Iazid Thame*1972,1972,bidimensional,Iazid Thame,obra
o.2948,Sin título*Iazid Thame*1972,1972,bidimensional,Iazid Thame,obra
o.2346,Geografia*Hugo Zapata*1988,1988,tridimensional,Hugo Zapata,obra
o.2893,Ritual*Hugo Zapata*1980,1980,bidimensional,Hugo Zapata,obra
o.3417,Sin título*Hugo Zapata*1989,1989,bidimensional,Hugo Zapata,obra
o.3547,Presencia*Hugo Zapata*1977,1977,bidimensional,Hugo Zapata,obra
o.2148,Sin titulo -triptico-*Geo Ripley*1974,1974,bidimensional,Geo Ripley,obra
o.2149,Sin titulo -triptico-*Geo Ripley*1974,1974,bidimensional,Geo Ripley,obra
o.2151,Sin título*Geo Ripley*1974,1974,bidimensional,Geo Ripley,obra
o.3133,Danbhalah y aida huvedo*Geo Ripley*1982,1982,bidimensional,Geo Ripley,obra
o.2138,Sin título*Fernando de Szyszlo*1974,1974,bidimensional,Fernando de Szyszlo,obra
o.2732,Sin título*Fernando de Szyszlo*1975,1975,bidimensional,Fernando de Szyszlo,obra
o.2845,Sin título*Fernando de Szyszlo*1977,1977,bidimensional,Fernando de Szyszlo,obra
o.3920,Puka wamani iii*Fernando de Szyszlo*1967,1967,bidimensional,Fernando de Szyszlo,obra
o.2309,Estrella de mar*Feliza Bursztyn*1974,1974,tridimensional,Feliza Bursztyn,obra
o.2319,Flor*Feliza Bursztyn*1975,1975,tridimensional,Feliza Bursztyn,obra
o.2361,De la Serie: Camas*Feliza Bursztyn*1974,1974,tridimensional,Feliza Bursztyn,obra
o.3036,Histerica*Feliza Bursztyn*1979,1979,bidimensional,Feliza Bursztyn,obra
o.2560,5 de abril de 1.970*Eduardo Vilches*1970,1970,bidimensional,Eduardo Vilches,obra
o.2703,Anteojos*Eduardo Vilches*1974,1974,bidimensional,Eduardo Vilches,obra
o.2840,Eclipse*Eduardo Vilches*1977,1977,bidimensional,Eduardo Vilches,obra
o.3526,Mano*Eduardo Vilches*,n/a,bidimensional,Eduardo Vilches,obra
o.2467,Sin título*Cristina Llano*1998,1998,bidimensional,Cristina Llano,obra
o.2468,Sin título*Cristina Llano*1998,1998,bidimensional,Cristina Llano,obra
o.3487,Hasta el Final*Cristina Llano*1997,1997,bidimensional,Cristina Llano,obra
o.3990,El último rincón*Cristina Llano*1989,1989,bidimensional,Cristina Llano,obra
o.2407,Señor fumando*Antonio Seguí*1977,1977,bidimensional,Antonio Seguí,obra
o.2827,Sin título*Antonio Seguí*1976,1976,bidimensional,Antonio Seguí,obra
o.3100,Sin título*Antonio Seguí*1973,1973,bidimensional,Antonio Seguí,obra
o.3988,Cuando regreso a casa*Antonio Seguí*1986,1986,bidimensional,Antonio Seguí,obra
o.3304,El primer bodegón en la historia del arte*Ana Mercedes Hoyos*1986,1986,bidimensional,Ana Mercedes Hoyos,obra
o.3336,Sin título*Ana Mercedes Hoyos*1988,1988,bidimensional,Ana Mercedes Hoyos,obra
o.3360,Sin título*Ana Mercedes Hoyos*1989,1989,bidimensional,Ana Mercedes Hoyos,obra
o.3541,Sin título*Ana Mercedes Hoyos*1999,1999,bidimensional,Ana Mercedes Hoyos,obra
o.2197,Sin título*Álvaro Marín Vieco*1984,1984,bidimensional,Álvaro Marín Vieco,obra
o.2985,Serie paisaje*Álvaro Marín Vieco*1980,1980,bidimensional,Álvaro Marín Vieco,obra
o.3038,Paisaje*Álvaro Marín Vieco*1980,1980,bidimensional,Álvaro Marín Vieco,obra
o.3415,Sin título*Álvaro Marín Vieco*1989,1989,bidimensional,Álvaro Marín Vieco,obra
o.2179,Funeral*Alicia Viteri*1984,1984,bidimensional,Alicia Viteri,obra
o.3052,Del portafolio: en busca de la metafora perdida*Alicia Viteri*1979,1979,bidimensional,Alicia Viteri,obra
o.3192,Mujer 4*Alicia Viteri*1982,1982,bidimensional,Alicia Viteri,obra
o.3255,"Decias algo, princesa?*Alicia Viteri*1985",1985,bidimensional,Alicia Viteri,obra
o.2556,La cosecha de los violentos*Alfonso Quijano Acero*1968,1968,bidimensional,Alfonso Quijano Acero,obra
o.3160,El pandero*Alfonso Quijano Acero*1985,1985,bidimensional,Alfonso Quijano Acero,obra
o.3181,Sin título*Alfonso Quijano Acero*1977,1977,bidimensional,Alfonso Quijano Acero,obra
o.3376,Tarde de domingo*Alfonso Quijano Acero*1989,1989,bidimensional,Alfonso Quijano Acero,obra
o.2300,Cuarta dimension*Yutaka Toyota*1970,1970,tridimensional,Yutaka Toyota,obra
o.2326,Espaco-vibracao*Yutaka Toyota*1982,1982,tridimensional,Yutaka Toyota,obra
o.2572,Espacio negativo*Yutaka Toyota*1973,1973,bidimensional,Yutaka Toyota,obra
o.2379,"Serie: Vacas. Zancos para sajas, charcos y caminos*Wilmer García*2002",2002,tridimensional,Wilmer García,obra
o.2380,Serie: Vacas. Arma-Carraca para fratricidas*Wilmer García*2002,2002,tridimensional,Wilmer García,obra
o.2381,Serie: Vacas. Órgano fetiche p/edipos no superados*Wilmer García*2002,2002,tridimensional,Wilmer García,obra
o.2854,Waiting*Will Barnet*1974,1974,bidimensional,Will Barnet,obra
o.2615,Sin título*Shigeru Kimura*1966,1966,bidimensional,Shigeru Kimura,obra
o.2616,Sin título*Shigeru Kimura*1966,1966,bidimensional,Shigeru Kimura,obra
o.2617,Sin título*Shigeru Kimura*1966,1966,bidimensional,Shigeru Kimura,obra
o.2781,Sin título*Rufino Tamayo*1969,1969,bidimensional,Rufino Tamayo,obra
o.3104,Niño*Rufino Tamayo*1979,1979,bidimensional,Rufino Tamayo,obra
o.3105,Sin título*Rufino Tamayo*1979,1979,bidimensional,Rufino Tamayo,obra
o.1907,Tierra y trigo #1*Roxana Mejía Vallejo*1968,1968,bidimensional,Roxana Mejía Vallejo,obra
o.1908,Tierra y trigo #2*Roxana Mejía Vallejo*1968,1968,bidimensional,Roxana Mejía Vallejo,obra
o.1909,Tierra y trigo #3*Roxana Mejía Vallejo*1968,1968,bidimensional,Roxana Mejía Vallejo,obra
