id_expo,expo_order,nombre_expo,fecha_ini,fecha_fin,duracion_dias,nombre_espacio,descripcion_expo,tipo_participacion,rol_expo,nombre_registro_agente,id_persona,nombres_persona,apellidos_persona,seudonimo_persona,otros_nombres,ano_agente_inicia,ano_agente_fin,sexo,nacionalidad_agente,pais_nacimiento,ciudad_nacimiento,obra_en_coleccion_MTL,tipo_agente,id_organizaciones
282,283,Muestra de arte gráfico norte-americano de la Colección del Museo de Arte Moderno La Tertulia 1984,1984-01-01,1900-01-01,NA,Sala de Exposiciones Rotatorias,NA,colectiva,artista,Edward Ruscha,579,Edward,Ruscha,NA,NA,NA,NA,NA,Estados Unidos,NA,NA,1,persona,NA
282,283,Muestra de arte gráfico norte-americano de la Colección del Museo de Arte Moderno La Tertulia 1984,1984-01-01,1900-01-01,NA,Sala de Exposiciones Rotatorias,NA,colectiva,artista,Masaaki Sato,371,Masaaki,Sato,NA,NA,NA,NA,NA,Japón,NA,NA,1,persona,NA
282,283,Muestra de arte gráfico norte-americano de la Colección del Museo de Arte Moderno La Tertulia 1984,1984-01-01,1900-01-01,NA,Sala de Exposiciones Rotatorias,NA,colectiva,artista,Ernest Trova,567,Ernest,Trova,NA,NA,1927,NA,M,Estados Unidos,Estados Unidos,Missouri,1,persona,NA
282,283,Muestra de arte gráfico norte-americano de la Colección del Museo de Arte Moderno La Tertulia 1984,1984-01-01,1900-01-01,NA,Sala de Exposiciones Rotatorias,NA,colectiva,artista,William Weege,238,William,Weege,NA,NA,NA,NA,NA,Estados Unidos,NA,NA,1,persona,NA
282,283,Muestra de arte gráfico norte-americano de la Colección del Museo de Arte Moderno La Tertulia 1984,1984-01-01,1900-01-01,NA,Sala de Exposiciones Rotatorias,NA,colectiva,artista,Richard Claude Ziemann,293,Richard Claude,Ziemann,NA,NA,NA,NA,NA,Estados Unidos,NA,NA,1,persona,NA
282,283,Muestra de arte gráfico norte-americano de la Colección del Museo de Arte Moderno La Tertulia 1984,1984-01-01,1900-01-01,NA,Sala de Exposiciones Rotatorias,NA,colectiva,curador,Miguel González,3219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,persona,NA
282,283,Muestra de arte gráfico norte-americano de la Colección del Museo de Arte Moderno La Tertulia 1984,1984-01-01,1900-01-01,NA,Sala de Exposiciones Rotatorias,NA,colectiva,auspiciador,Centro Colombo-americano de Bogotá,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,organizacion,100
283,284,1er. Salón OP de Diseño Gráfico,1984-01-23,1984-03-31,68,Sala Alterna,NA,colectiva,artista,Dicken Castro,590,Dicken,Castro,NA,NA,NA,NA,NA,Colombia,NA,NA,1,persona,NA
283,284,1er. Salón OP de Diseño Gráfico,1984-01-23,1984-03-31,68,Sala Alterna,NA,colectiva,artista,David Consuegra,1874,David,Consuegra,NA,NA,NA,NA,NA,NA,NA,NA,0,persona,NA
283,284,1er. Salón OP de Diseño Gráfico,1984-01-23,1984-03-31,68,Sala Alterna,NA,colectiva,artista,Marta Granados,1157,Marta,Granados,NA,NA,NA,NA,NA,NA,NA,NA,0,persona,NA
283,284,1er. Salón OP de Diseño Gráfico,1984-01-23,1984-03-31,68,Sala Alterna,NA,colectiva,auspiciador,Museo de Arte Moderno de Bogota,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,organizacion,325
283,284,1er. Salón OP de Diseño Gráfico,1984-01-23,1984-03-31,68,Sala Alterna,NA,colectiva,auspiciador,OP gráficas ltda.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,organizacion,340
284,285,"Bachs, carteles cinematográficos",1984-02-01,1900-01-01,NA,Sala de la Colección-Maritza Uribe de Urdinola,NA,individual,artista,Eduardo Martínez Bachs,2269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,persona,NA
285,286,Muestra de pintura latino-americana de la Colección del Museo de Arte Moderno La Tertulia 1984,1984-02-01,1900-01-01,NA,Sala de Exposiciones Rotatorias,NA,colectiva,artista,Rodolfo Abularach,56,Rodolfo,Abularach,NA,NA,1933,NA,M,Guatemala,Guatemala,Ciudad de Guatemala,4,persona,NA
285,286,Muestra de pintura latino-americana de la Colección del Museo de Arte Moderno La Tertulia 1984,1984-02-01,1900-01-01,NA,Sala de Exposiciones Rotatorias,NA,colectiva,artista,David Manzur,24,David,Manzur,NA,NA,1929,NA,M,Colombia,Colombia,Neira/Caldas,10,persona,NA
285,286,Muestra de pintura latino-americana de la Colección del Museo de Arte Moderno La Tertulia 1984,1984-02-01,1900-01-01,NA,Sala de Exposiciones Rotatorias,NA,colectiva,artista,Alejandro Obregón,41,Alejandro,Obregón,NA,NA,1920,1992,M,Español,España,Barcelona,6,persona,NA
285,286,Muestra de pintura latino-americana de la Colección del Museo de Arte Moderno La Tertulia 1984,1984-02-01,1900-01-01,NA,Sala de Exposiciones Rotatorias,NA,colectiva,artista,María Thereza Negreiros,44,María Thereza,Negreiros,NA,María Theresa Negreiros,1930,NA,F,Brasileña,Brasil,Maués,5,persona,NA
285,286,Muestra de pintura latino-americana de la Colección del Museo de Arte Moderno La Tertulia 1984,1984-02-01,1900-01-01,NA,Sala de Exposiciones Rotatorias,NA,colectiva,artista,Lucy Tejada,17,Lucy,Tejada,NA,NA,1920,2011,F,Colombia,Colombia,Pereira,14,persona,NA
285,286,Muestra de pintura latino-americana de la Colección del Museo de Arte Moderno La Tertulia 1984,1984-02-01,1900-01-01,NA,Sala de Exposiciones Rotatorias,NA,colectiva,artista,Beatriz Daza,217,Beatriz,Daza,NA,NA,NA,NA,NA,Colombia,NA,NA,2,persona,NA
285,286,Muestra de pintura latino-americana de la Colección del Museo de Arte Moderno La Tertulia 1984,1984-02-01,1900-01-01,NA,Sala de Exposiciones Rotatorias,NA,colectiva,artista,Santiago Cárdenas,22,Santiago,Cárdenas,NA,NA,1932,NA,M,Colombia,Colombia,Bogotá,10,persona,NA
285,286,Muestra de pintura latino-americana de la Colección del Museo de Arte Moderno La Tertulia 1984,1984-02-01,1900-01-01,NA,Sala de Exposiciones Rotatorias,NA,colectiva,artista,Emma Reyes,1,Emma,Reyes,NA,NA,1915,NA,NA,Colombia,Colombia,Bogotá,45,persona,NA
285,286,Muestra de pintura latino-americana de la Colección del Museo de Arte Moderno La Tertulia 1984,1984-02-01,1900-01-01,NA,Sala de Exposiciones Rotatorias,NA,colectiva,artista,Beatriz González,9,Beatriz,González,NA,NA,1938,NA,F,Colombia,Colombia,Bucaramanga,20,persona,NA
285,286,Muestra de pintura latino-americana de la Colección del Museo de Arte Moderno La Tertulia 1984,1984-02-01,1900-01-01,NA,Sala de Exposiciones Rotatorias,NA,colectiva,artista,Enrique Grau,12,Enrique,Grau,NA,NA,1920,2004,M,Colombia,Colombia,Cartagena,17,persona,NA
285,286,Muestra de pintura latino-americana de la Colección del Museo de Arte Moderno La Tertulia 1984,1984-02-01,1900-01-01,NA,Sala de Exposiciones Rotatorias,NA,colectiva,artista,Manuel Hernández,35,Manuel,Hernández,NA,NA,1928,2014,M,Colombiana,Colombia,Bogotá,5,persona,NA
285,286,Muestra de pintura latino-americana de la Colección del Museo de Arte Moderno La Tertulia 1984,1984-02-01,1900-01-01,NA,Sala de Exposiciones Rotatorias,NA,colectiva,artista,Álvaro Herrán,674,Álvaro,Herrán,NA,NA,NA,NA,NA,Colombia,NA,NA,1,persona,NA
285,286,Muestra de pintura latino-americana de la Colección del Museo de Arte Moderno La Tertulia 1984,1984-02-01,1900-01-01,NA,Sala de Exposiciones Rotatorias,NA,colectiva,artista,Luciano Jaramillo,108,Luciano,Jaramillo,NA,NA,NA,NA,NA,Colombia,NA,NA,2,persona,NA
285,286,Muestra de pintura latino-americana de la Colección del Museo de Arte Moderno La Tertulia 1984,1984-02-01,1900-01-01,NA,Sala de Exposiciones Rotatorias,NA,colectiva,artista,Antonio Barrera,30,Antonio,Barrera,NA,NA,1948,1990,M,Colombiana,Colombia,Bogotá,7,persona,NA
285,286,Muestra de pintura latino-americana de la Colección del Museo de Arte Moderno La Tertulia 1984,1984-02-01,1900-01-01,NA,Sala de Exposiciones Rotatorias,NA,colectiva,artista,Jonier Marín,66,Jonier,Marín,NA,NA,NA,NA,NA,Colombia,NA,NA,3,persona,NA
285,286,Muestra de pintura latino-americana de la Colección del Museo de Arte Moderno La Tertulia 1984,1984-02-01,1900-01-01,NA,Sala de Exposiciones Rotatorias,NA,colectiva,artista,Fernando Maza,201,Fernando,Maza,NA,NA,NA,NA,NA,Argentina,NA,NA,2,persona,NA
285,286,Muestra de pintura latino-americana de la Colección del Museo de Arte Moderno La Tertulia 1984,1984-02-01,1900-01-01,NA,Sala de Exposiciones Rotatorias,NA,colectiva,artista,Gabriel Messil,199,Gabriel,Messil,NA,NA,NA,NA,NA,Argentina,NA,NA,2,persona,NA
285,286,Muestra de pintura latino-americana de la Colección del Museo de Arte Moderno La Tertulia 1984,1984-02-01,1900-01-01,NA,Sala de Exposiciones Rotatorias,NA,colectiva,artista,Noé Nojechowicz,156,Noé,Nojechowicz,NA,NA,NA,NA,NA,Argentina,NA,NA,2,persona,NA
285,286,Muestra de pintura latino-americana de la Colección del Museo de Arte Moderno La Tertulia 1984,1984-02-01,1900-01-01,NA,Sala de Exposiciones Rotatorias,NA,colectiva,artista,Rogelio Polesello,88,Rogelio,Polesello,NA,NA,NA,NA,NA,Argentina,NA,NA,3,persona,NA
285,286,Muestra de pintura latino-americana de la Colección del Museo de Arte Moderno La Tertulia 1984,1984-02-01,1900-01-01,NA,Sala de Exposiciones Rotatorias,NA,colectiva,artista,Liliana Porter,29,Liliana,Porter,NA,NA,1941,NA,F,Argentina,Argentina,Buenos Aires,8,persona,NA
285,286,Muestra de pintura latino-americana de la Colección del Museo de Arte Moderno La Tertulia 1984,1984-02-01,1900-01-01,NA,Sala de Exposiciones Rotatorias,NA,colectiva,artista,Eduardo Mac Entyre,581,Eduardo,Mac Entyre,NA,NA,NA,NA,NA,Argentina,NA,NA,1,persona,NA
285,286,Muestra de pintura latino-americana de la Colección del Museo de Arte Moderno La Tertulia 1984,1984-02-01,1900-01-01,NA,Sala de Exposiciones Rotatorias,NA,colectiva,artista,Delia Cugat,122,Delia,Cugat,NA,NA,NA,NA,NA,Argentina,NA,NA,3,persona,NA
285,286,Muestra de pintura latino-americana de la Colección del Museo de Arte Moderno La Tertulia 1984,1984-02-01,1900-01-01,NA,Sala de Exposiciones Rotatorias,NA,colectiva,artista,Ary Brizzi,642,Ary,Brizzi,NA,NA,NA,NA,NA,Argentina,NA,NA,1,persona,NA
285,286,Muestra de pintura latino-americana de la Colección del Museo de Arte Moderno La Tertulia 1984,1984-02-01,1900-01-01,NA,Sala de Exposiciones Rotatorias,NA,colectiva,artista,Hugo Cifuentes,494,Hugo,Cifuentes,NA,NA,NA,NA,NA,Ecuador,NA,NA,1,persona,NA
285,286,Muestra de pintura latino-americana de la Colección del Museo de Arte Moderno La Tertulia 1984,1984-02-01,1900-01-01,NA,Sala de Exposiciones Rotatorias,NA,colectiva,artista,Carlos Cruz-Diez,32,Carlos,Cruz-Diez,NA,NA,NA,NA,NA,Venezuela,NA,NA,7,persona,NA
285,286,Muestra de pintura latino-americana de la Colección del Museo de Arte Moderno La Tertulia 1984,1984-02-01,1900-01-01,NA,Sala de Exposiciones Rotatorias,NA,colectiva,artista,Fernando de Szyszlo,72,Fernando,de Szyszlo,NA,NA,1925,NA,M,Perú,Perú,Lima,4,persona,NA
285,286,Muestra de pintura latino-americana de la Colección del Museo de Arte Moderno La Tertulia 1984,1984-02-01,1900-01-01,NA,Sala de Exposiciones Rotatorias,NA,colectiva,artista,Emilio Sánchez,38,Emilio,Sánchez,NA,NA,NA,NA,NA,Cuba,NA,NA,5,persona,NA
285,286,Muestra de pintura latino-americana de la Colección del Museo de Arte Moderno La Tertulia 1984,1984-02-01,1900-01-01,NA,Sala de Exposiciones Rotatorias,NA,colectiva,artista,Agustín Fernández,232,Agustín,Fernández,NA,NA,NA,NA,NA,Cuba,NA,NA,2,persona,NA
285,286,Muestra de pintura latino-americana de la Colección del Museo de Arte Moderno La Tertulia 1984,1984-02-01,1900-01-01,NA,Sala de Exposiciones Rotatorias,NA,colectiva,artista,Rubens Gerchman,140,Rubens,Gerchman,NA,NA,NA,NA,NA,Brasil,NA,NA,2,persona,NA
285,286,Muestra de pintura latino-americana de la Colección del Museo de Arte Moderno La Tertulia 1984,1984-02-01,1900-01-01,NA,Sala de Exposiciones Rotatorias,NA,colectiva,artista,Óscar Pantoja,154,Óscar,Pantoja,NA,NA,NA,NA,NA,Bolivia,NA,NA,2,persona,NA
285,286,Muestra de pintura latino-americana de la Colección del Museo de Arte Moderno La Tertulia 1984,1984-02-01,1900-01-01,NA,Sala de Exposiciones Rotatorias,NA,colectiva,curador,Miguel González,3219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,persona,NA
281,287,Mario Gordillo,1984-02-02,1900-01-01,NA,Sala de la Colección-Maritza Uribe de Urdinola,NA,individual,artista,Mario Gordillo,160,Mario,Gordillo,NA,NA,NA,NA,NA,Ecuador,NA,NA,2,persona,NA
286,288,Exposición de Marta Minujin,1984-04-12,1984-05-30,48,Galería-Taller,NA,individual,artista,Marta Minujín,1159,Marta,Minujín,NA,NA,NA,NA,NA,Argentina,NA,NA,1,persona,NA
286,288,Exposición de Marta Minujin,1984-04-12,1984-05-30,48,Galería-Taller,NA,individual,auspiciador,Alcaldía de Cali,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,organizacion,39
287,289,Audivert,1984-04-26,1900-01-01,NA,Sala Alterna,NA,individual,artista,Eduardo Audivert,204,Eduardo,Audivert,NA,NA,NA,NA,NA,Argentina,NA,NA,2,persona,NA
288,290,Este Petróleo me Pertenece,1984-05-10,1900-01-01,NA,Sala Alterna,NA,individual,artista,Rolando Peña,142,Rolando,Peña,NA,NA,NA,NA,NA,Venezuela,NA,NA,2,persona,NA
289,291,John Grillo,1984-06-12,1900-01-01,NA,Sala de Exposiciones Rotatorias,NA,individual,artista,John Grillo,466,John,Grillo,NA,NA,NA,NA,NA,Estados Unidos,NA,NA,1,persona,NA
290,292,Roser Bru y Eugenio Dittborn,1984-06-21,1900-01-01,NA,Galería-Taller,NA,colectiva,artista,Roser Bru,55,Roser,Bru,NA,NA,NA,NA,NA,Chile,NA,NA,4,persona,NA
290,292,Roser Bru y Eugenio Dittborn,1984-06-21,1900-01-01,NA,Galería-Taller,NA,colectiva,artista,Eugenio Dittborn,49,Eugenio,Dittborn,NA,NA,1943,NA,M,Chile,Chile,Santiago,5,persona,NA
291,293,"Pedro Alcántara, Óscar Muñoz y Guilermo Vélez",1984-09-06,1900-01-01,NA,Sala de Exposiciones Rotatorias,NA,colectiva,artista,Pedro Alcántara Herrán,7,Pedro,Alcántara,NA,NA,1942,NA,M,Colombia,Colombia,Cali,22,persona,NA
291,293,"Pedro Alcántara, Óscar Muñoz y Guilermo Vélez",1984-09-06,1900-01-01,NA,Sala de Exposiciones Rotatorias,NA,colectiva,artista,Óscar Muñoz,14,Óscar,Muñoz,NA,NA,1951,NA,M,Colombia,Colombia,Popayán,15,persona,NA
291,293,"Pedro Alcántara, Óscar Muñoz y Guilermo Vélez",1984-09-06,1900-01-01,NA,Sala de Exposiciones Rotatorias,NA,colectiva,artista,Guillermo Vélez,516,Guillermo,Vélez,NA,NA,NA,NA,NA,Colombia,NA,NA,1,persona,NA
292,294,Cruz Diez,1984-09-13,1900-01-01,NA,Sala de la Colección-Maritza Uribe de Urdinola,NA,individual,artista,Carlos Cruz-Diez,32,Carlos,Cruz-Diez,NA,NA,NA,NA,NA,Venezuela,NA,NA,7,persona,NA
293,295,Joyas-sorpresa: el Uso de Materiales Alternativos en la Joyería Norte-americana,1984-09-20,1900-01-01,NA,Galería-Taller,NA,colectiva,artista,Deborah Aguado,1869,Deborah,Aguado,NA,NA,NA,NA,NA,NA,NA,NA,0,persona,NA
293,295,Joyas-sorpresa: el Uso de Materiales Alternativos en la Joyería Norte-americana,1984-09-20,1900-01-01,NA,Galería-Taller,NA,colectiva,artista,Jeanette Ahlgren,1441,Jeanette,Ahlgren,NA,NA,NA,NA,NA,NA,NA,NA,0,persona,NA
293,295,Joyas-sorpresa: el Uso de Materiales Alternativos en la Joyería Norte-americana,1984-09-20,1900-01-01,NA,Galería-Taller,NA,colectiva,artista,Stephen Albair,815,Stephen,Albair,NA,NA,NA,NA,NA,NA,NA,NA,0,persona,NA
293,295,Joyas-sorpresa: el Uso de Materiales Alternativos en la Joyería Norte-americana,1984-09-20,1900-01-01,NA,Galería-Taller,NA,colectiva,artista,Setephan Charles Allendort,2525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,persona,NA
293,295,Joyas-sorpresa: el Uso de Materiales Alternativos en la Joyería Norte-americana,1984-09-20,1900-01-01,NA,Galería-Taller,NA,colectiva,artista,Helen Banes,1549,Helen,Banes,NA,NA,NA,NA,NA,NA,NA,NA,0,persona,NA
293,295,Joyas-sorpresa: el Uso de Materiales Alternativos en la Joyería Norte-americana,1984-09-20,1900-01-01,NA,Galería-Taller,NA,colectiva,artista,James Bennett,1461,James,Bennett,NA,NA,NA,NA,NA,NA,NA,NA,0,persona,NA
293,295,Joyas-sorpresa: el Uso de Materiales Alternativos en la Joyería Norte-americana,1984-09-20,1900-01-01,NA,Galería-Taller,NA,colectiva,artista,Cathy Berse,1962,Cathy,Berse,NA,NA,NA,NA,NA,NA,NA,NA,0,persona,NA
293,295,Joyas-sorpresa: el Uso de Materiales Alternativos en la Joyería Norte-americana,1984-09-20,1900-01-01,NA,Galería-Taller,NA,colectiva,artista,Melodie Beylik,1125,Melodie,Beylik,NA,NA,NA,NA,NA,NA,NA,NA,0,persona,NA
293,295,Joyas-sorpresa: el Uso de Materiales Alternativos en la Joyería Norte-americana,1984-09-20,1900-01-01,NA,Galería-Taller,NA,colectiva,artista,Joan Fraerman Binkley,2333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,persona,NA
293,295,Joyas-sorpresa: el Uso de Materiales Alternativos en la Joyería Norte-americana,1984-09-20,1900-01-01,NA,Galería-Taller,NA,colectiva,artista,Richard Coble,919,Richard,Coble,NA,NA,NA,NA,NA,NA,NA,NA,0,persona,NA
293,295,Joyas-sorpresa: el Uso de Materiales Alternativos en la Joyería Norte-americana,1984-09-20,1900-01-01,NA,Galería-Taller,NA,colectiva,artista,Leslie Correl,1283,Leslie,Correl,NA,NA,NA,NA,NA,NA,NA,NA,0,persona,NA
293,295,Joyas-sorpresa: el Uso de Materiales Alternativos en la Joyería Norte-americana,1984-09-20,1900-01-01,NA,Galería-Taller,NA,colectiva,artista,Amy Davison,2111,Amy,Davison,NA,NA,NA,NA,NA,NA,NA,NA,0,persona,NA
293,295,Joyas-sorpresa: el Uso de Materiales Alternativos en la Joyería Norte-americana,1984-09-20,1900-01-01,NA,Galería-Taller,NA,colectiva,artista,Edward de Large,2271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,persona,NA
293,295,Joyas-sorpresa: el Uso de Materiales Alternativos en la Joyería Norte-americana,1984-09-20,1900-01-01,NA,Galería-Taller,NA,colectiva,artista,Sherry De Leon,2527,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,persona,NA
293,295,Joyas-sorpresa: el Uso de Materiales Alternativos en la Joyería Norte-americana,1984-09-20,1900-01-01,NA,Galería-Taller,NA,colectiva,artista,Ellen Dimsdale,1787,Ellen,Dimsdale,NA,NA,NA,NA,NA,NA,NA,NA,0,persona,NA
293,295,Joyas-sorpresa: el Uso de Materiales Alternativos en la Joyería Norte-americana,1984-09-20,1900-01-01,NA,Galería-Taller,NA,colectiva,artista,Debby Doolittle,1870,Debby,Doolittle,NA,NA,NA,NA,NA,NA,NA,NA,0,persona,NA
293,295,Joyas-sorpresa: el Uso de Materiales Alternativos en la Joyería Norte-americana,1984-09-20,1900-01-01,NA,Galería-Taller,NA,colectiva,artista,Patti Dougherty,1008,Patti,Dougherty,NA,NA,NA,NA,NA,NA,NA,NA,0,persona,NA
293,295,Joyas-sorpresa: el Uso de Materiales Alternativos en la Joyería Norte-americana,1984-09-20,1900-01-01,NA,Galería-Taller,NA,colectiva,artista,Robert Edendort,906,Robert,Edendort,NA,NA,NA,NA,NA,NA,NA,NA,0,persona,NA
293,295,Joyas-sorpresa: el Uso de Materiales Alternativos en la Joyería Norte-americana,1984-09-20,1900-01-01,NA,Galería-Taller,NA,colectiva,artista,Claudia Ebling,1927,Claudia,Ebling,NA,NA,NA,NA,NA,NA,NA,NA,0,persona,NA
293,295,Joyas-sorpresa: el Uso de Materiales Alternativos en la Joyería Norte-americana,1984-09-20,1900-01-01,NA,Galería-Taller,NA,colectiva,artista,Gloria Elliot,1609,Gloria,Elliot,NA,NA,NA,NA,NA,NA,NA,NA,0,persona,NA
293,295,Joyas-sorpresa: el Uso de Materiales Alternativos en la Joyería Norte-americana,1984-09-20,1900-01-01,NA,Galería-Taller,NA,colectiva,artista,Phillip Fike,979,Phillip,Fike,NA,NA,NA,NA,NA,NA,NA,NA,0,persona,NA
293,295,Joyas-sorpresa: el Uso de Materiales Alternativos en la Joyería Norte-americana,1984-09-20,1900-01-01,NA,Galería-Taller,NA,colectiva,artista,Arline Fisch,2081,Arline,Fisch,NA,NA,NA,NA,NA,NA,NA,NA,0,persona,NA
293,295,Joyas-sorpresa: el Uso de Materiales Alternativos en la Joyería Norte-americana,1984-09-20,1900-01-01,NA,Galería-Taller,NA,colectiva,artista,Pat Flynn,1016,Pat,Flynn,NA,NA,NA,NA,NA,NA,NA,NA,0,persona,NA
293,295,Joyas-sorpresa: el Uso de Materiales Alternativos en la Joyería Norte-americana,1984-09-20,1900-01-01,NA,Galería-Taller,NA,colectiva,artista,Diane Flyr,1857,Diane,Flyr,NA,NA,NA,NA,NA,NA,NA,NA,0,persona,NA
293,295,Joyas-sorpresa: el Uso de Materiales Alternativos en la Joyería Norte-americana,1984-09-20,1900-01-01,NA,Galería-Taller,NA,colectiva,artista,Andrew Garn,2102,Andrew,Garn,NA,NA,NA,NA,NA,NA,NA,NA,0,persona,NA
293,295,Joyas-sorpresa: el Uso de Materiales Alternativos en la Joyería Norte-americana,1984-09-20,1900-01-01,NA,Galería-Taller,NA,colectiva,artista,Elizabeth Garrison,1792,Elizabeth,Garrison,NA,NA,NA,NA,NA,NA,NA,NA,0,persona,NA
293,295,Joyas-sorpresa: el Uso de Materiales Alternativos en la Joyería Norte-americana,1984-09-20,1900-01-01,NA,Galería-Taller,NA,colectiva,artista,Thomas Gentille,788,Thomas,Gentille,NA,NA,NA,NA,NA,NA,NA,NA,0,persona,NA
293,295,Joyas-sorpresa: el Uso de Materiales Alternativos en la Joyería Norte-americana,1984-09-20,1900-01-01,NA,Galería-Taller,NA,colectiva,artista,Martha Glowacki,1151,Martha,Glowacki,NA,NA,NA,NA,NA,NA,NA,NA,0,persona,NA
293,295,Joyas-sorpresa: el Uso de Materiales Alternativos en la Joyería Norte-americana,1984-09-20,1900-01-01,NA,Galería-Taller,NA,colectiva,artista,Garry Griffin,1657,Garry,Griffin,NA,NA,NA,NA,NA,NA,NA,NA,0,persona,NA
293,295,Joyas-sorpresa: el Uso de Materiales Alternativos en la Joyería Norte-americana,1984-09-20,1900-01-01,NA,Galería-Taller,NA,colectiva,artista,Laurie Hall,1303,Laurie,Hall,NA,NA,NA,NA,NA,NA,NA,NA,0,persona,NA
293,295,Joyas-sorpresa: el Uso de Materiales Alternativos en la Joyería Norte-americana,1984-09-20,1900-01-01,NA,Galería-Taller,NA,colectiva,artista,Florise Herbez,1699,Florise,Herbez,NA,NA,NA,NA,NA,NA,NA,NA,0,persona,NA
293,295,Joyas-sorpresa: el Uso de Materiales Alternativos en la Joyería Norte-americana,1984-09-20,1900-01-01,NA,Galería-Taller,NA,colectiva,artista,Ron Ho,876,Ron,Ho,NA,NA,NA,NA,NA,NA,NA,NA,0,persona,NA
293,295,Joyas-sorpresa: el Uso de Materiales Alternativos en la Joyería Norte-americana,1984-09-20,1900-01-01,NA,Galería-Taller,NA,colectiva,artista,Carol Shannon Hsu,2251,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,persona,NA
293,295,Joyas-sorpresa: el Uso de Materiales Alternativos en la Joyería Norte-americana,1984-09-20,1900-01-01,NA,Galería-Taller,NA,colectiva,artista,Marry Lee Hu,2463,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,persona,NA
293,295,Joyas-sorpresa: el Uso de Materiales Alternativos en la Joyería Norte-americana,1984-09-20,1900-01-01,NA,Galería-Taller,NA,colectiva,artista,June Jasen,1332,June,Jasen,NA,NA,NA,NA,NA,NA,NA,NA,0,persona,NA
293,295,Joyas-sorpresa: el Uso de Materiales Alternativos en la Joyería Norte-americana,1984-09-20,1900-01-01,NA,Galería-Taller,NA,colectiva,artista,Lynda Kahn,1223,Lynda,Kahn,NA,NA,NA,NA,NA,NA,NA,NA,0,persona,NA
293,295,Joyas-sorpresa: el Uso de Materiales Alternativos en la Joyería Norte-americana,1984-09-20,1900-01-01,NA,Galería-Taller,NA,colectiva,artista,Jeannse Keefer,1440,Jeannse,Keefer,NA,NA,NA,NA,NA,NA,NA,NA,0,persona,NA
293,295,Joyas-sorpresa: el Uso de Materiales Alternativos en la Joyería Norte-americana,1984-09-20,1900-01-01,NA,Galería-Taller,NA,colectiva,artista,Susan Kingsley,808,Susan,Kingsley,NA,NA,NA,NA,NA,NA,NA,NA,0,persona,NA
293,295,Joyas-sorpresa: el Uso de Materiales Alternativos en la Joyería Norte-americana,1984-09-20,1900-01-01,NA,Galería-Taller,NA,colectiva,artista,Judith Ubick,1347,Judith,Ubick,NA,NA,NA,NA,NA,NA,NA,NA,0,persona,NA
293,295,Joyas-sorpresa: el Uso de Materiales Alternativos en la Joyería Norte-americana,1984-09-20,1900-01-01,NA,Galería-Taller,NA,colectiva,artista,Brent Kington,2017,Brent,Kington,NA,NA,NA,NA,NA,NA,NA,NA,0,persona,NA
293,295,Joyas-sorpresa: el Uso de Materiales Alternativos en la Joyería Norte-americana,1984-09-20,1900-01-01,NA,Galería-Taller,NA,colectiva,artista,Alice H. Klein,2142,Alice H.,Klein,NA,NA,NA,NA,NA,NA,NA,NA,0,persona,NA
293,295,Joyas-sorpresa: el Uso de Materiales Alternativos en la Joyería Norte-americana,1984-09-20,1900-01-01,NA,Galería-Taller,NA,colectiva,artista,Kathryn Klingensmith,1324,Kathryn,Klingensmith,NA,NA,NA,NA,NA,NA,NA,NA,0,persona,NA
293,295,Joyas-sorpresa: el Uso de Materiales Alternativos en la Joyería Norte-americana,1984-09-20,1900-01-01,NA,Galería-Taller,NA,colectiva,artista,Gretchen Klunder-Raber,1600,Gretchen,Klunder-Raber,NA,NA,NA,NA,NA,NA,NA,NA,0,persona,NA
293,295,Joyas-sorpresa: el Uso de Materiales Alternativos en la Joyería Norte-americana,1984-09-20,1900-01-01,NA,Galería-Taller,NA,colectiva,artista,Jeffrey Krolik,1438,Jeffrey,Krolik,NA,NA,NA,NA,NA,NA,NA,NA,0,persona,NA
293,295,Joyas-sorpresa: el Uso de Materiales Alternativos en la Joyería Norte-americana,1984-09-20,1900-01-01,NA,Galería-Taller,NA,colectiva,artista,Belle Kuhn,2051,Belle,Kuhn,NA,NA,NA,NA,NA,NA,NA,NA,0,persona,NA
293,295,Joyas-sorpresa: el Uso de Materiales Alternativos en la Joyería Norte-americana,1984-09-20,1900-01-01,NA,Galería-Taller,NA,colectiva,artista,Roger Kuhn,886,Roger,Kuhn,NA,NA,NA,NA,NA,NA,NA,NA,0,persona,NA
